Section ID,Section,HS4 ID,HS4,Year,Exports from China to India,PCI
5,Mineral Products,2522,Quicklime,2022,4303169.0,-0.88
5,Mineral Products,2523,Cement,2022,1294385.0,-1.36
5,Mineral Products,2524,Asbestos,2022,234457.0,
5,Mineral Products,2525,Mica,2022,1119453.0,
5,Mineral Products,2526,Soapstone,2022,612988.0,-0.13
5,Mineral Products,2529,Feldspar,2022,12611097.0,-1.24
5,Mineral Products,2530,Other Mineral,2022,14398239.0,-2.80
5,Mineral Products,2601,Iron Ore,2022,666.0,-2.03
5,Mineral Products,2602,Manganese Ore,2022,191630.0,-3.08
5,Mineral Products,2605,Cobalt Ore,2022,5.0,
5,Mineral Products,2606,Aluminium Ore,2022,34052892.0,-2.99
5,Mineral Products,2610,Chromium Ore,2022,228640.0,-2.72
5,Mineral Products,2613,Molybdenum Ore,2022,6011350.0,-0.61
5,Mineral Products,2614,Titanium Ore,2022,8983009.0,-2.25
5,Mineral Products,2615,"Niobium, Tantalum, Vanadium and Zirconium Ore",2022,2475822.0,-2.58
5,Mineral Products,2617,Other Ores,2022,4576617.0,
5,Mineral Products,2620,"Slag, Ash and Residues Containing Heavy Metals, not from Ferrous Metallurgy",2022,2040.0,-0.46
5,Mineral Products,2621,Other Slag and Ash,2022,3198596.0,
5,Mineral Products,2701,"Coal, Briquettes and Similar Manufactured Solid Fuels",2022,107269836.0,-2.04
5,Mineral Products,2702,Lignite,2022,189389.0,-1.81
5,Mineral Products,2704,Coke,2022,449879918.0,-0.47
5,Mineral Products,2706,Tar from mineral fuels,2022,116568.0,0.07
5,Mineral Products,2707,Coal Tar Oil,2022,1016861.0,0.32
5,Mineral Products,2708,Pitch Coke,2022,11168882.0,0.82
5,Mineral Products,2710,Refined Petroleum,2022,200877451.0,-1.18
5,Mineral Products,2711,Petroleum Gas,2022,809807.0,-1.65
5,Mineral Products,2712,Petroleum Jelly,2022,38083264.0,-0.14
5,Mineral Products,2713,Petroleum Coke,2022,335847340.0,-0.79
5,Mineral Products,2714,Bitumen and asphalt,2022,126149.0,-0.93
5,Mineral Products,2715,Asphalt Mixtures,2022,1284931.0,-1.46
6,Chemical Products,2801,Halogens,2022,2259837.0,-1.07
6,Chemical Products,2802,Sulfur,2022,203133.0,
6,Chemical Products,2803,Carbon,2022,29580106.0,0.16
6,Chemical Products,2804,Hydrogen,2022,158936156.0,0.11
6,Chemical Products,2805,"Alkali, alkaline-earth, rare-earth metals, scandium, yttrium, and mercury",2022,80879329.0,-0.36
6,Chemical Products,2806,Hydrochloric Acid,2022,51006.0,
6,Chemical Products,2807,Sulfuric Acid,2022,74223265.0,-0.26
6,Chemical Products,2808,Nitric Acids,2022,2213768.0,
6,Chemical Products,2809,Phosphoric Acid,2022,19911182.0,-0.75
6,Chemical Products,2810,Boron,2022,828637.0,-1.15
6,Chemical Products,2811,Other Inorganic Acids,2022,38931338.0,0.34
6,Chemical Products,2812,Halides,2022,7743026.0,1.18
6,Chemical Products,2813,Nonmetal Sulfides,2022,1.0,
6,Chemical Products,2814,Ammonia,2022,75910002.0,-1.34
6,Chemical Products,2815,Sodium or Potassium Peroxides,2022,6653250.0,-0.12
6,Chemical Products,2816,Magnesium Hydroxide and Peroxide,2022,813861.0,
6,Chemical Products,2817,Zinc Oxide and Peroxide,2022,333282.0,-0.30
6,Chemical Products,2818,Aluminium Oxide,2022,117329816.0,-0.13
6,Chemical Products,2819,Chromium Oxides and Hydroxides,2022,3315689.0,
6,Chemical Products,2820,Manganese Oxides,2022,20150506.0,
6,Chemical Products,2821,Iron Oxides and Hydroxides,2022,20534961.0,-0.68
6,Chemical Products,2822,Cobalt Oxides and Hydroxides,2022,1427026.0,-1.10
6,Chemical Products,2823,Titanium Oxides,2022,17552724.0,0.69
6,Chemical Products,2824,Lead Oxides,2022,102195.0,
6,Chemical Products,2825,Inorganic Salts,2022,112971761.0,-0.43
6,Chemical Products,2826,Fluorides,2022,59333801.0,0.66
6,Chemical Products,2827,Chlorides,2022,20556090.0,0.31
6,Chemical Products,2828,Hypochlorites,2022,15150832.0,
6,Chemical Products,2829,Chlorates and Perchlorates,2022,805690.0,
6,Chemical Products,2830,Sulfides,2022,837790.0,
6,Chemical Products,2831,Dithionites and Sulfoxylates,2022,2529589.0,
6,Chemical Products,2832,Sulfites,2022,5880979.0,
6,Chemical Products,2833,Sulfates,2022,18856688.0,-0.14
6,Chemical Products,2834,Nitrites and Nitrates,2022,17529740.0,-0.26
6,Chemical Products,2835,Phosphinates (hypophosphites) and phosphonates (phosphites),2022,76278953.0,0.15
6,Chemical Products,2836,Carbonates,2022,65159491.0,-0.58
6,Chemical Products,2837,Cyanides,2022,10392107.0,-1.51
6,Chemical Products,2839,Silicates,2022,2377277.0,
6,Chemical Products,2840,Borates,2022,1622440.0,0.07
6,Chemical Products,2841,Oxometallic or Peroxometallic Acid Salts,2022,1337555.0,1.97
6,Chemical Products,2842,Other Inorganic Acids Salts,2022,18091942.0,1.19
6,Chemical Products,2843,Precious Metal Compounds,2022,3978394.0,0.94
6,Chemical Products,2844,Radioactive Chemicals,2022,30775.0,-0.47
6,Chemical Products,2845,Other Isotopes,2022,662266.0,0.20
6,Chemical Products,2846,Rare-Earth Metal Compounds,2022,4884833.0,0.20
6,Chemical Products,2847,Hydrogen peroxide,2022,40164.0,0.05
6,Chemical Products,2849,Carbides,2022,54438681.0,0.24
6,Chemical Products,2850,Hydrides and other anions,2022,31647407.0,1.24
6,Chemical Products,2852,"Compounds, inorganic or organic, of mercury, excluding amalgams",2022,29334.0,
6,Chemical Products,2853,Other inorganic compounds,2022,2097950.0,1.37
6,Chemical Products,2901,Acyclic Hydrocarbons,2022,59893274.0,0.26
6,Chemical Products,2902,Cyclic Hydrocarbons,2022,325747307.0,0.58
6,Chemical Products,2903,Halogenated Hydrocarbons,2022,340736985.0,0.99
6,Chemical Products,2904,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",2022,144938226.0,-0.11
6,Chemical Products,2905,"Acyclic alcohol derivatives (halogenated, sulphonated, nitrated)",2022,320344698.0,0.49
6,Chemical Products,2906,Cyclic Alcohols,2022,94182476.0,0.71
6,Chemical Products,2907,Phenols,2022,176061355.0,1.17
6,Chemical Products,2908,Phenol Derivatives,2022,32469566.0,0.76
6,Chemical Products,2909,Ethers,2022,107448489.0,0.76
6,Chemical Products,2910,Epoxides,2022,50717144.0,1.40
6,Chemical Products,2911,Acetals and Hemiacetals,2022,1660827.0,
6,Chemical Products,2912,"Aldehydes, cyclic polymers, and paraformaldehyde",2022,91020934.0,0.80
6,Chemical Products,2913,Halogenated aldehyde derivatives (heading 2912),2022,25437727.0,
6,Chemical Products,2914,Ketones and Quinones,2022,341294844.0,0.86
6,Chemical Products,2915,Saturated Acyclic Monocarboxylic Acids,2022,773511741.0,0.69
6,Chemical Products,2916,Unsaturated Acyclic Monocarboxylic Acids,2022,728220624.0,0.78
6,Chemical Products,2917,Polycarboxylic Acids,2022,1180896247.0,1.03
6,Chemical Products,2918,Carboxylic Acids,2022,455760524.0,0.66
6,Chemical Products,2919,Phosphoric Esters and Salts,2022,14051882.0,1.27
6,Chemical Products,2920,Other Esters,2022,144546851.0,1.43
6,Chemical Products,2921,Amine Compounds,2022,569980918.0,0.83
6,Chemical Products,2922,Oxygen Amino Compounds,2022,872912041.0,0.37
6,Chemical Products,2923,Quaternary Ammonium Salts and Hydroxides,2022,40350891.0,0.46
6,Chemical Products,2924,Carboxyamide Compounds,2022,276174668.0,0.56
6,Chemical Products,2925,Carboxyimide Compounds,2022,50169900.0,0.23
6,Chemical Products,2926,Nitrile Compounds,2022,437863560.0,1.13
6,Chemical Products,2927,"Diazo, Azo or Aoxy Compounds",2022,42418764.0,0.79
6,Chemical Products,2928,Hydrazine or Hydroxylamine Derivatives,2022,34572295.0,0.93
6,Chemical Products,2929,Other Nitrogen Compounds,2022,127884227.0,0.64
6,Chemical Products,2930,Organo-Sulfur Compounds,2022,236407647.0,0.97
6,Chemical Products,2931,Other Organo-Inorganic Compounds,2022,269830631.0,1.05
6,Chemical Products,2932,Oxygen Heterocyclic Compounds,2022,353574924.0,0.94
6,Chemical Products,2933,Nitrogen Heterocyclic Compounds,2022,2027146521.0,1.07
6,Chemical Products,2934,Nucleic Acids,2022,603381040.0,1.02
6,Chemical Products,2935,Sulfonamides,2022,54460979.0,0.63
6,Chemical Products,2936,Vitamins,2022,124837019.0,0.57
6,Chemical Products,2937,Hormones,2022,231243442.0,0.90
6,Chemical Products,2938,Glycosides,2022,27863089.0,-0.44
6,Chemical Products,2939,Vegetable Alkaloids,2022,17264692.0,0.38
6,Chemical Products,2940,Chemically Pure Sugars,2022,9518419.0,1.03
6,Chemical Products,2941,Antibiotics,2022,1295387614.0,0.77
6,Chemical Products,2942,Other Organic Compounds,2022,9103281.0,0.01
6,Chemical Products,3001,Glands and Other Organs,2022,74736147.0,0.51
6,Chemical Products,3002,"Vaccines, blood, antisera, toxins and cultures",2022,16852004.0,0.77
6,Chemical Products,3003,Unpackaged Medicaments,2022,52512759.0,0.17
6,Chemical Products,3004,Packaged Medicaments,2022,18985662.0,0.24
6,Chemical Products,3005,Bandages,2022,9567430.0,0.75
6,Chemical Products,3006,Special Pharmaceuticals,2022,47117605.0,0.76
6,Chemical Products,3101,Animal or Vegetable Fertilizers,2022,8009191.0,-1.27
6,Chemical Products,3102,Nitrogenous Fertilizers,2022,904862233.0,-0.76
6,Chemical Products,3103,Phosphatic Fertilizers,2022,159172.0,-1.05
6,Chemical Products,3104,Potassic Fertilizers,2022,12339040.0,-1.05
6,Chemical Products,3105,Mixed Mineral or Chemical Fertilizers,2022,1374866042.0,-0.80
6,Chemical Products,3201,Vegetable Tanning Extracts,2022,116401.0,
6,Chemical Products,3202,Synthetic Tanning Extracts,2022,2434194.0,
6,Chemical Products,3203,Vegetable or Animal Dyes,2022,2796078.0,0.25
6,Chemical Products,3204,Synthetic Coloring Matter,2022,158667734.0,0.37
6,Chemical Products,3205,Lake Pigments,2022,46275.0,
6,Chemical Products,3206,Other Coloring Matter,2022,547757861.0,0.46
6,Chemical Products,3207,Prepared Pigments,2022,39631852.0,0.27
6,Chemical Products,3208,Nonaqueous Paints,2022,24541706.0,0.15
6,Chemical Products,3209,Aqueous Paints,2022,5789513.0,-0.17
6,Chemical Products,3210,Other Paints,2022,1810894.0,0.30
6,Chemical Products,3211,Prepared Paint Driers,2022,42977.0,
6,Chemical Products,3212,Nonaqueous Pigments,2022,20221451.0,0.83
6,Chemical Products,3213,Artistry Paints,2022,2963978.0,0.04
6,Chemical Products,3214,Glaziers Putty,2022,37432159.0,0.27
6,Chemical Products,3215,Ink,2022,57413886.0,0.46
6,Chemical Products,3301,Essential Oils,2022,11285935.0,-1.03
6,Chemical Products,3302,Scented Mixtures,2022,30468978.0,0.21
6,Chemical Products,3303,Perfumes,2022,165018.0,-0.21
6,Chemical Products,3304,Beauty Products,2022,86785500.0,0.44
6,Chemical Products,3305,Hair Products,2022,10376085.0,0.25
6,Chemical Products,3306,Dental Products,2022,546605.0,-0.07
6,Chemical Products,3307,Shaving Products,2022,6559614.0,0.09
6,Chemical Products,3401,Soap,2022,781008.0,-0.89
6,Chemical Products,3402,Cleaning Products,2022,92173536.0,-0.02
6,Chemical Products,3403,Lubricating Products,2022,16841731.0,1.14
6,Chemical Products,3404,Waxes,2022,43116668.0,0.71
6,Chemical Products,3405,Polishes and Creams,2022,3512962.0,0.12
6,Chemical Products,3406,Candles,2022,13373603.0,0.19
6,Chemical Products,3407,Pastes and Waxes,2022,16023773.0,0.77
6,Chemical Products,3501,Casein,2022,3.0,0.18
6,Chemical Products,3502,Water Soluble Proteins,2022,22073.0,0.27
6,Chemical Products,3503,Gelatin,2022,29403496.0,-0.53
6,Chemical Products,3504,Peptones,2022,51443443.0,0.40
6,Chemical Products,3505,Dextrins,2022,15711926.0,0.64
6,Chemical Products,3506,Glues,2022,142734524.0,0.48
6,Chemical Products,3507,Enzymes,2022,73546716.0,1.02
6,Chemical Products,3604,Fireworks,2022,409.0,-0.75
6,Chemical Products,3606,Pyrophoric Alloys,2022,1515131.0,
6,Chemical Products,3701,Photographic Plates,2022,18364727.0,1.40
6,Chemical Products,3702,Photographic Film,2022,1202427.0,1.74
6,Chemical Products,3703,Photographic Paper,2022,647975.0,
6,Chemical Products,3705,Developed Exposed Photographic Material,2022,2028.0,2.14
6,Chemical Products,3706,"Motion-picture film, exposed and developed",2022,72317.0,
6,Chemical Products,3707,Photographic Chemicals,2022,6398470.0,1.85
6,Chemical Products,3801,Artificial Graphite,2022,69456763.0,0.65
6,Chemical Products,3802,Activated Carbon,2022,43449918.0,-0.56
6,Chemical Products,3803,Tall Oil,2022,1731.0,
6,Chemical Products,3804,Wood Pulp Lyes,2022,2527974.0,0.70
6,Chemical Products,3805,Turpentine,2022,529529.0,
6,Chemical Products,3806,Rosin,2022,11028933.0,-0.61
6,Chemical Products,3807,"Wood Tar, Oils and Pitch",2022,1159.0,
6,Chemical Products,3808,Pesticides,2022,437133182.0,-0.21
6,Chemical Products,3809,Dyeing Finishing Agents,2022,30979081.0,0.58
6,Chemical Products,3810,Metal Pickling Preparations,2022,21932127.0,1.42
6,Chemical Products,3811,Antiknock,2022,26165466.0,0.66
6,Chemical Products,3812,Prepared Rubber Accelerators,2022,162921736.0,0.77
6,Chemical Products,3813,Fire Extinguishers Preparations,2022,7646460.0,
6,Chemical Products,3814,Organic Composite Solvents,2022,2814608.0,-0.38
6,Chemical Products,3815,Reaction and Catalytic Products,2022,53316293.0,0.82
6,Chemical Products,3816,Refractory Cements,2022,28875613.0,0.42
6,Chemical Products,3817,Alkylbenzenes and Alkylnaphthalenes,2022,16203319.0,-0.10
6,Chemical Products,3818,Disc Chemicals for Electronics,2022,177125676.0,1.70
6,Chemical Products,3819,Hydraulic Brake Fluid,2022,34168.0,0.33
6,Chemical Products,3820,Antifreeze,2022,460462.0,0.37
6,Chemical Products,3821,Micro-Organism Culture Preparations,2022,2461099.0,1.11
6,Chemical Products,3822,Laboratory Reagents,2022,33231243.0,1.07
6,Chemical Products,3823,"Industrial Fatty Acids, Oils and Alcohols",2022,5985695.0,-0.81
6,Chemical Products,3824,Prepr binder for foundry,2022,489247232.0,0.49
6,Chemical Products,3825,Residual products of the chemical or allied industries,2022,1323028.0,
6,Chemical Products,3826,Biodiesel and mixtures thereof,2022,1167982.0,0.47
7,Plastics and Rubbers,3901,Ethylene Polymers,2022,88449075.0,0.34
7,Plastics and Rubbers,3902,Propylene Polymers,2022,163652936.0,0.70
7,Plastics and Rubbers,3903,Styrene Polymers,2022,34073106.0,0.86
7,Plastics and Rubbers,3904,Vinyl Chloride Polymers,2022,834973759.0,0.28
7,Plastics and Rubbers,3905,Other Vinyl Polymers,2022,162205478.0,1.16
7,Plastics and Rubbers,3906,Acrylic Polymers,2022,260654635.0,1.34
7,Plastics and Rubbers,3907,Polyacetals,2022,405174868.0,0.64
7,Plastics and Rubbers,3908,Polyamides,2022,350197044.0,1.20
7,Plastics and Rubbers,3909,Amino-resins,2022,325901841.0,0.92
7,Plastics and Rubbers,3910,Silicone,2022,167428965.0,1.46
7,Plastics and Rubbers,3911,Petroleum Resins,2022,121688528.0,1.30
7,Plastics and Rubbers,3912,Cellulose,2022,167024187.0,0.69
7,Plastics and Rubbers,3913,Natural Polymers,2022,34129850.0,0.99
7,Plastics and Rubbers,3914,Polymer Ion-Exchangers,2022,8851757.0,1.52
7,Plastics and Rubbers,3915,Scrap Plastic,2022,562663.0,-0.84
7,Plastics and Rubbers,3916,Monofilament,2022,87066398.0,0.47
7,Plastics and Rubbers,3917,Plastic Pipes,2022,67426521.0,0.01
7,Plastics and Rubbers,3918,Plastic Floor Coverings,2022,79935944.0,0.23
7,Plastics and Rubbers,3919,Self-adhesive Plastics,2022,274698497.0,0.75
7,Plastics and Rubbers,3920,Raw Plastic Sheeting,2022,797191429.0,0.67
7,Plastics and Rubbers,3921,Other Plastic Sheetings,2022,149825216.0,0.53
7,Plastics and Rubbers,3922,Plastic Wash Basins,2022,67070287.0,0.15
7,Plastics and Rubbers,3923,Plastic Lids,2022,129492988.0,-0.20
7,Plastics and Rubbers,3924,Plastic Housewares,2022,61062668.0,-1.07
7,Plastics and Rubbers,3925,Plastic Building Materials,2022,54747268.0,0.09
7,Plastics and Rubbers,3926,Other Plastic Products,2022,536163997.0,-0.32
7,Plastics and Rubbers,4001,Rubber,2022,41207.0,-2.77
7,Plastics and Rubbers,4002,Synthetic Rubber,2022,122279318.0,0.79
7,Plastics and Rubbers,4003,Reclaimed Rubber,2022,41666.0,
7,Plastics and Rubbers,4004,Scrap Rubber,2022,86508.0,
7,Plastics and Rubbers,4005,Compounded Unvulcanised Rubber,2022,3064862.0,0.46
7,Plastics and Rubbers,4006,Unvulcanised Rubber Products,2022,1034515.0,
7,Plastics and Rubbers,4007,Rubber Thread,2022,800924.0,0.22
7,Plastics and Rubbers,4008,Rubber Sheets,2022,15808161.0,0.71
7,Plastics and Rubbers,4009,Rubber Pipes,2022,34412727.0,0.54
7,Plastics and Rubbers,4010,Rubber Belting,2022,37102055.0,0.56
7,Plastics and Rubbers,4011,Rubber Tires,2022,54073986.0,0.00
7,Plastics and Rubbers,4012,Used Rubber Tires,2022,942039.0,0.06
7,Plastics and Rubbers,4013,Rubber Inner Tubes,2022,660565.0,-0.37
7,Plastics and Rubbers,4014,Pharmaceutical Rubber Products,2022,5274855.0,0.01
7,Plastics and Rubbers,4015,Rubber Apparel,2022,5398996.0,-0.44
7,Plastics and Rubbers,4016,Other Rubber Products,2022,92609080.0,0.24
7,Plastics and Rubbers,4017,Hard Rubber,2022,802839.0,
8,Animal Hides,4102,Sheep Hides,2022,390019.0,
8,Animal Hides,4104,Tanned Equine and Bovine Hides,2022,1292040.0,-1.43
8,Animal Hides,4105,Tanned Sheep Hides,2022,790159.0,
8,Animal Hides,4106,Tanned Goat Hides,2022,10224.0,
8,Animal Hides,4107,Leather of Other Animals,2022,23774776.0,-0.91
8,Animal Hides,4112,Leather further prepared after tanning or crusting of sheep or lamb,2022,185129.0,
8,Animal Hides,4113,Leather further prepared after tanning or crusting of animals (other than ovine),2022,530216.0,
8,Animal Hides,4114,Chamois (including combination chamois) leather,2022,993498.0,
8,Animal Hides,4115,Composition leather with a basis of leather or leather fibre,2022,1037398.0,
8,Animal Hides,4201,Saddlery,2022,2117077.0,-0.29
8,Animal Hides,4202,Trunks and Cases,2022,451455142.0,-0.95
8,Animal Hides,4203,Leather Apparel,2022,7929578.0,-1.17
8,Animal Hides,4205,Other Leather Articles,2022,2131375.0,-0.59
8,Animal Hides,4206,Articles of Gut,2022,55714.0,
8,Animal Hides,4301,Raw Furskins,2022,13542.0,0.24
8,Animal Hides,4302,Tanned Furskins,2022,1121124.0,
8,Animal Hides,4303,Furskin Apparel,2022,26471.0,-0.33
8,Animal Hides,4304,Artificial Fur,2022,635549.0,
9,Wood Products,4401,Fuel Wood,2022,429056.0,-0.07
9,Wood Products,4402,Wood Charcoal,2022,1897666.0,-1.73
9,Wood Products,4403,Rough Wood,2022,118418.0,-0.51
9,Wood Products,4404,Wood Stakes,2022,377133.0,
9,Wood Products,4405,Wood Wool,2022,442331.0,
9,Wood Products,4407,Sawn Wood,2022,307994.0,-0.71
