Section ID,Section,HS4 ID,HS4,Year,Exports from China to India,PCI
2,Vegetable Products,1006,Rice,2023,76.0,-1.81
2,Vegetable Products,1008,Buckwheat,2023,18409.0,
2,Vegetable Products,1102,Cereal Flours,2023,1978.0,-1.13
2,Vegetable Products,1104,Processed Cereals,2023,674.0,-0.62
2,Vegetable Products,1106,Legume Flours,2023,14583.0,
2,Vegetable Products,1107,Malt,2023,110583.0,-0.26
2,Vegetable Products,1108,Starches,2023,313966.0,-0.43
2,Vegetable Products,1109,Wheat Gluten,2023,18493298.0,-0.01
2,Vegetable Products,1202,Ground Nuts,2023,10155.0,-2.64
2,Vegetable Products,1206,Sunflower Seeds,2023,1860767.0,-0.66
2,Vegetable Products,1207,Other Oily Seeds,2023,1421427.0,-2.39
2,Vegetable Products,1208,Oil Seed Flower,2023,3343.0,-1.56
2,Vegetable Products,1209,Sowing Seeds,2023,6079062.0,-0.16
2,Vegetable Products,1211,Perfume Plants,2023,3547126.0,-2.02
2,Vegetable Products,1212,"Locust beans, seaweed, sugar beet, cane, for food",2023,2940878.0,-1.63
2,Vegetable Products,1301,Insect Resins,2023,2991559.0,-2.78
2,Vegetable Products,1302,Vegetable Saps,2023,42423779.0,-0.27
2,Vegetable Products,1401,Vegetable Plaiting Materials,2023,172322.0,
2,Vegetable Products,1404,Other Vegetable Products,2023,61457.0,-1.73
3,Animal and Vegetable Bi-Products,1504,Fish Oil,2023,10865859.0,-2.05
3,Animal and Vegetable Bi-Products,1505,Wool Grease,2023,1924440.0,
3,Animal and Vegetable Bi-Products,1506,Other Animal Fats,2023,9745.0,0.49
3,Animal and Vegetable Bi-Products,1507,Soybean Oil,2023,1679.0,-1.44
3,Animal and Vegetable Bi-Products,1509,Pure Olive Oil,2023,270.0,-1.05
3,Animal and Vegetable Bi-Products,1515,Other Pure Vegetable Oils,2023,809390.0,-0.98
3,Animal and Vegetable Bi-Products,1516,Other Vegetable Oils,2023,63956.0,-1.68
3,Animal and Vegetable Bi-Products,1517,Margarine,2023,5888.0,-1.01
3,Animal and Vegetable Bi-Products,1518,Inedible Fats and Oils,2023,32421.0,0.10
3,Animal and Vegetable Bi-Products,1520,Glycerol,2023,89.0,-0.26
3,Animal and Vegetable Bi-Products,1521,Vegetable waxes and beeswax,2023,135088.0,
3,Animal and Vegetable Bi-Products,1522,Fat and Oil Residues,2023,34993.0,
4,Foodstuffs,1601,Sausages,2023,622.0,0.10
4,Foodstuffs,1602,Other Prepared Meat,2023,190.0,0.18
4,Foodstuffs,1604,Processed Fish,2023,4560.0,-0.79
4,Foodstuffs,1605,Processed Crustaceans,2023,1036297.0,-1.12
4,Foodstuffs,1701,Raw Sugar,2023,539.0,-2.08
4,Foodstuffs,1702,Other Sugars,2023,2846256.0,-0.15
4,Foodstuffs,1704,Confectionery Sugar,2023,20970013.0,-0.93
4,Foodstuffs,1805,Cocoa Powder,2023,568313.0,-0.77
4,Foodstuffs,1806,Chocolate,2023,307033.0,0.11
4,Foodstuffs,1901,Malt Extract,2023,351674.0,-0.27
4,Foodstuffs,1902,Pasta,2023,443198.0,-0.77
4,Foodstuffs,1903,Tapioca,2023,500.0,
4,Foodstuffs,1904,Prepared Cereals,2023,107068.0,-0.52
4,Foodstuffs,1905,Baked Goods,2023,330170.0,-0.32
4,Foodstuffs,2001,Pickled Foods,2023,43012.0,-0.78
4,Foodstuffs,2002,Processed Tomatoes,2023,1919103.0,-1.12
4,Foodstuffs,2003,Processed Mushrooms,2023,776851.0,0.42
4,Foodstuffs,2004,Other Frozen Vegetables,2023,141067.0,0.08
4,Foodstuffs,2005,Other Processed Vegetables,2023,486336.0,-0.71
4,Foodstuffs,2006,Sugar Preserved Foods,2023,10982898.0,-0.97
4,Foodstuffs,2007,Jams,2023,299301.0,-0.52
4,Foodstuffs,2008,Other Processed Fruits and Nuts,2023,6690858.0,-0.78
4,Foodstuffs,2009,Fruit Juice,2023,1432685.0,-0.97
4,Foodstuffs,2101,Coffee and Tea Extracts,2023,2313854.0,-0.72
4,Foodstuffs,2102,Yeast,2023,23027851.0,-0.20
4,Foodstuffs,2103,Sauces and Seasonings,2023,4609699.0,-0.41
4,Foodstuffs,2104,Soups and Broths,2023,3456.0,-0.43
4,Foodstuffs,2106,Other Edible Preparations,2023,8924816.0,-0.00
4,Foodstuffs,2201,Water,2023,8231.0,-0.51
4,Foodstuffs,2202,Flavored Water,2023,2801009.0,-0.63
4,Foodstuffs,2203,Beer,2023,23341.0,-0.68
4,Foodstuffs,2204,Wine,2023,27021.0,-0.36
4,Foodstuffs,2207,Alcohol > 80% ABV,2023,819439.0,-0.88
4,Foodstuffs,2208,Hard Liquor,2023,569755.0,-0.69
4,Foodstuffs,2209,Vinegar,2023,243542.0,0.20
4,Foodstuffs,2303,Starch Residue,2023,750956.0,-0.09
4,Foodstuffs,2304,Soybean Meal,2023,95912.0,-1.61
4,Foodstuffs,2306,Other Vegetable Residues,2023,352674.0,-0.76
4,Foodstuffs,2308,Other Vegetable Residues and Waste,2023,53731.0,-0.84
4,Foodstuffs,2309,Animal Food,2023,78301028.0,-0.33
4,Foodstuffs,2401,Raw Tobacco,2023,107694.0,-1.85
4,Foodstuffs,2402,Rolled Tobacco,2023,88333.0,-0.98
5,Mineral Products,2501,Salt,2023,1162653.0,-1.25
5,Mineral Products,2502,Iron Pyrites,2023,53714.0,
5,Mineral Products,2503,Sulphur,2023,24577.0,-1.70
5,Mineral Products,2504,Graphite,2023,14735588.0,-0.64
5,Mineral Products,2505,Sand,2023,69871.0,-1.00
5,Mineral Products,2506,Quartz,2023,396432.0,-1.57
5,Mineral Products,2507,Kaolin,2023,16166194.0,-0.20
5,Mineral Products,2508,Clays,2023,12803875.0,-0.50
5,Mineral Products,2510,Calcium Phosphates,2023,146638.0,-1.77
5,Mineral Products,2511,Barium Sulphate,2023,3725491.0,-1.42
5,Mineral Products,2512,Siliceous Fossil Meals,2023,656545.0,
5,Mineral Products,2513,Pumice,2023,56177.0,
5,Mineral Products,2514,Slate,2023,391.0,
5,Mineral Products,2515,"Marble, Travertine and Alabaster",2023,9984025.0,-1.45
5,Mineral Products,2516,Granite,2023,300293.0,-1.87
5,Mineral Products,2517,Gravel and Crushed Stone,2023,115755.0,-0.44
5,Mineral Products,2518,Dolomite,2023,970867.0,
5,Mineral Products,2519,Magnesium Carbonate,2023,122031445.0,-0.55
5,Mineral Products,2520,Gypsum,2023,186275.0,-1.61
5,Mineral Products,2521,Limestone,2023,4373.0,-1.40
5,Mineral Products,2522,Quicklime,2023,2819941.0,-0.96
5,Mineral Products,2523,Cement,2023,1615423.0,-1.10
5,Mineral Products,2524,Asbestos,2023,1297311.0,
5,Mineral Products,2525,Mica,2023,1027914.0,
5,Mineral Products,2526,Soapstone,2023,702676.0,-0.12
5,Mineral Products,2528,Borax,2023,449.0,
5,Mineral Products,2529,Feldspar,2023,35657056.0,-1.11
5,Mineral Products,2530,Other Mineral,2023,14805153.0,-3.32
5,Mineral Products,2602,Manganese Ore,2023,18479.0,-2.97
5,Mineral Products,2605,Cobalt Ore,2023,490.0,
5,Mineral Products,2606,Aluminium Ore,2023,45206314.0,-2.96
5,Mineral Products,2610,Chromium Ore,2023,427869.0,-2.76
5,Mineral Products,2613,Molybdenum Ore,2023,51208898.0,-0.77
5,Mineral Products,2614,Titanium Ore,2023,5548854.0,-2.50
5,Mineral Products,2615,"Niobium, Tantalum, Vanadium and Zirconium Ore",2023,1159545.0,-2.57
5,Mineral Products,2617,Other Ores,2023,11034014.0,
5,Mineral Products,2620,"Slag, Ash and Residues Containing Heavy Metals, not from Ferrous Metallurgy",2023,5250.0,-0.58
5,Mineral Products,2621,Other Slag and Ash,2023,1591325.0,
5,Mineral Products,2701,"Coal, Briquettes and Similar Manufactured Solid Fuels",2023,41277864.0,-2.16
5,Mineral Products,2702,Lignite,2023,271151.0,-1.64
5,Mineral Products,2704,Coke,2023,263791584.0,-0.55
5,Mineral Products,2706,Tar from mineral fuels,2023,191724.0,0.03
5,Mineral Products,2707,Coal Tar Oil,2023,794927.0,0.38
5,Mineral Products,2708,Pitch Coke,2023,14507620.0,0.68
5,Mineral Products,2710,Refined Petroleum,2023,94207805.0,-1.25
5,Mineral Products,2711,Petroleum Gas,2023,35874812.0,-1.67
5,Mineral Products,2712,Petroleum Jelly,2023,49567755.0,-0.23
5,Mineral Products,2713,Petroleum Coke,2023,216893679.0,-0.94
5,Mineral Products,2714,Bitumen and asphalt,2023,66225.0,-1.02
5,Mineral Products,2715,Asphalt Mixtures,2023,1104224.0,-1.31
6,Chemical Products,2801,Halogens,2023,1484649.0,-0.79
6,Chemical Products,2802,Sulfur,2023,266350.0,-0.79
6,Chemical Products,2803,Carbon,2023,38619581.0,-0.09
6,Chemical Products,2804,Hydrogen,2023,163766566.0,-0.01
6,Chemical Products,2805,"Alkali, alkaline-earth, rare-earth metals, scandium, yttrium, and mercury",2023,72618455.0,-0.32
6,Chemical Products,2806,Hydrochloric Acid,2023,19669.0,
6,Chemical Products,2807,Sulfuric Acid,2023,17128005.0,-0.13
6,Chemical Products,2808,Nitric Acids,2023,3355032.0,-0.38
6,Chemical Products,2809,Phosphoric Acid,2023,117280446.0,-0.68
6,Chemical Products,2810,Boron,2023,1543383.0,-1.12
6,Chemical Products,2811,Other Inorganic Acids,2023,45188585.0,0.35
6,Chemical Products,2812,Halides,2023,5347035.0,1.24
6,Chemical Products,2814,Ammonia,2023,56528964.0,-1.40
6,Chemical Products,2815,Sodium or Potassium Peroxides,2023,9237116.0,-0.27
6,Chemical Products,2816,Magnesium Hydroxide and Peroxide,2023,1340202.0,
6,Chemical Products,2817,Zinc Oxide and Peroxide,2023,90782.0,-0.23
6,Chemical Products,2818,Aluminium Oxide,2023,116968177.0,-0.33
6,Chemical Products,2819,Chromium Oxides and Hydroxides,2023,2243235.0,
6,Chemical Products,2820,Manganese Oxides,2023,16242476.0,
6,Chemical Products,2821,Iron Oxides and Hydroxides,2023,18940003.0,-0.44
6,Chemical Products,2822,Cobalt Oxides and Hydroxides,2023,1844541.0,-1.60
6,Chemical Products,2823,Titanium Oxides,2023,15503214.0,0.86
6,Chemical Products,2824,Lead Oxides,2023,79708.0,
6,Chemical Products,2825,Inorganic Salts,2023,95316033.0,-0.54
6,Chemical Products,2826,Fluorides,2023,35731475.0,0.67
6,Chemical Products,2827,Chlorides,2023,21313272.0,0.31
6,Chemical Products,2828,Hypochlorites,2023,17887886.0,
6,Chemical Products,2829,Chlorates and Perchlorates,2023,4513801.0,
6,Chemical Products,2830,Sulfides,2023,2331638.0,
6,Chemical Products,2831,Dithionites and Sulfoxylates,2023,1007591.0,
6,Chemical Products,2832,Sulfites,2023,4183424.0,
6,Chemical Products,2833,Sulfates,2023,17926677.0,-0.23
6,Chemical Products,2834,Nitrites and Nitrates,2023,13972963.0,-0.28
6,Chemical Products,2835,Phosphinates (hypophosphites) and phosphonates (phosphites),2023,85561215.0,0.07
6,Chemical Products,2836,Carbonates,2023,65426348.0,-0.81
6,Chemical Products,2837,Cyanides,2023,7738215.0,-1.39
6,Chemical Products,2839,Silicates,2023,2567369.0,-0.75
6,Chemical Products,2840,Borates,2023,2379417.0,0.11
6,Chemical Products,2841,Oxometallic or Peroxometallic Acid Salts,2023,3942482.0,2.00
6,Chemical Products,2842,Other Inorganic Acids Salts,2023,40506845.0,1.07
6,Chemical Products,2843,Precious Metal Compounds,2023,10111233.0,1.03
6,Chemical Products,2844,Radioactive Chemicals,2023,53750.0,-0.41
6,Chemical Products,2845,Other Isotopes,2023,212586.0,-0.12
6,Chemical Products,2846,Rare-Earth Metal Compounds,2023,5348932.0,-0.34
6,Chemical Products,2849,Carbides,2023,56239252.0,0.32
6,Chemical Products,2850,Hydrides and other anions,2023,42614891.0,1.33
6,Chemical Products,2853,Other inorganic compounds,2023,1446159.0,0.90
6,Chemical Products,2901,Acyclic Hydrocarbons,2023,60653574.0,0.22
6,Chemical Products,2902,Cyclic Hydrocarbons,2023,140401253.0,0.67
6,Chemical Products,2903,Halogenated Hydrocarbons,2023,285636251.0,0.90
6,Chemical Products,2904,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",2023,118908978.0,-0.07
6,Chemical Products,2905,"Acyclic alcohol derivatives (halogenated, sulphonated, nitrated)",2023,197421492.0,0.45
6,Chemical Products,2906,Cyclic Alcohols,2023,111043066.0,0.55
6,Chemical Products,2907,Phenols,2023,92351175.0,1.17
6,Chemical Products,2908,Phenol Derivatives,2023,15540329.0,0.77
6,Chemical Products,2909,Ethers,2023,102907765.0,0.68
6,Chemical Products,2910,Epoxides,2023,27196904.0,1.19
6,Chemical Products,2911,Acetals and Hemiacetals,2023,1333556.0,
6,Chemical Products,2912,"Aldehydes, cyclic polymers, and paraformaldehyde",2023,93262125.0,0.73
6,Chemical Products,2913,Halogenated aldehyde derivatives (heading 2912),2023,28675235.0,
6,Chemical Products,2914,Ketones and Quinones,2023,227586914.0,0.93
6,Chemical Products,2915,Saturated Acyclic Monocarboxylic Acids,2023,487494541.0,0.73
6,Chemical Products,2916,Unsaturated Acyclic Monocarboxylic Acids,2023,441747221.0,0.96
6,Chemical Products,2917,Polycarboxylic Acids,2023,809837060.0,1.11
6,Chemical Products,2918,Carboxylic Acids,2023,370981594.0,0.70
6,Chemical Products,2919,Phosphoric Esters and Salts,2023,19995098.0,1.28
6,Chemical Products,2920,Other Esters,2023,76763327.0,1.37
6,Chemical Products,2921,Amine Compounds,2023,409999894.0,0.85
6,Chemical Products,2922,Oxygen Amino Compounds,2023,689719802.0,0.54
6,Chemical Products,2923,Quaternary Ammonium Salts and Hydroxides,2023,29468001.0,0.47
6,Chemical Products,2924,Carboxyamide Compounds,2023,267185671.0,1.00
6,Chemical Products,2925,Carboxyimide Compounds,2023,52050692.0,0.54
6,Chemical Products,2926,Nitrile Compounds,2023,276681108.0,1.12
6,Chemical Products,2927,"Diazo, Azo or Aoxy Compounds",2023,37418870.0,0.78
6,Chemical Products,2928,Hydrazine or Hydroxylamine Derivatives,2023,21934153.0,0.97
6,Chemical Products,2929,Other Nitrogen Compounds,2023,132479944.0,1.04
6,Chemical Products,2930,Organo-Sulfur Compounds,2023,233815121.0,0.87
6,Chemical Products,2931,Other Organo-Inorganic Compounds,2023,197366811.0,0.97
6,Chemical Products,2932,Oxygen Heterocyclic Compounds,2023,352080171.0,1.02
6,Chemical Products,2933,Nitrogen Heterocyclic Compounds,2023,1627856761.0,1.07
6,Chemical Products,2934,Nucleic Acids,2023,523768727.0,0.93
6,Chemical Products,2935,Sulfonamides,2023,52265749.0,0.86
6,Chemical Products,2936,Vitamins,2023,126558053.0,0.69
6,Chemical Products,2937,Hormones,2023,236322245.0,0.92
6,Chemical Products,2938,Glycosides,2023,25070817.0,-0.39
6,Chemical Products,2939,Vegetable Alkaloids,2023,10996856.0,0.35
6,Chemical Products,2940,Chemically Pure Sugars,2023,11063434.0,1.22
6,Chemical Products,2941,Antibiotics,2023,1686909633.0,0.85
6,Chemical Products,2942,Other Organic Compounds,2023,4151017.0,0.00
6,Chemical Products,3001,Glands and Other Organs,2023,41167317.0,0.54
6,Chemical Products,3002,"Vaccines, blood, antisera, toxins and cultures",2023,27935762.0,0.75
6,Chemical Products,3003,Unpackaged Medicaments,2023,63375409.0,0.17
6,Chemical Products,3004,Packaged Medicaments,2023,25748807.0,0.37
6,Chemical Products,3005,Bandages,2023,7992862.0,0.67
6,Chemical Products,3006,Special Pharmaceuticals,2023,43349617.0,0.77
6,Chemical Products,3101,Animal or Vegetable Fertilizers,2023,5357788.0,-1.03
6,Chemical Products,3102,Nitrogenous Fertilizers,2023,985090846.0,-0.80
6,Chemical Products,3103,Phosphatic Fertilizers,2023,886752.0,-1.15
6,Chemical Products,3104,Potassic Fertilizers,2023,2849779.0,-0.99
6,Chemical Products,3105,Mixed Mineral or Chemical Fertilizers,2023,1602980435.0,-0.87
6,Chemical Products,3201,Vegetable Tanning Extracts,2023,75762.0,
6,Chemical Products,3202,Synthetic Tanning Extracts,2023,2068613.0,
6,Chemical Products,3203,Vegetable or Animal Dyes,2023,3107329.0,0.18
6,Chemical Products,3204,Synthetic Coloring Matter,2023,146998064.0,0.50
6,Chemical Products,3205,Lake Pigments,2023,86801.0,
6,Chemical Products,3206,Other Coloring Matter,2023,572496227.0,0.50
6,Chemical Products,3207,Prepared Pigments,2023,46457506.0,0.24
6,Chemical Products,3208,Nonaqueous Paints,2023,23184931.0,0.15
6,Chemical Products,3209,Aqueous Paints,2023,5135422.0,-0.24
6,Chemical Products,3210,Other Paints,2023,3200878.0,0.12
6,Chemical Products,3211,Prepared Paint Driers,2023,75100.0,
6,Chemical Products,3212,Nonaqueous Pigments,2023,20264550.0,0.81
6,Chemical Products,3213,Artistry Paints,2023,8123614.0,-0.15
6,Chemical Products,3214,Glaziers Putty,2023,35309581.0,0.25
6,Chemical Products,3215,Ink,2023,132118993.0,0.49
6,Chemical Products,3301,Essential Oils,2023,16399123.0,-0.90
6,Chemical Products,3302,Scented Mixtures,2023,25690397.0,0.03
6,Chemical Products,3303,Perfumes,2023,468095.0,-0.16
6,Chemical Products,3304,Beauty Products,2023,117721018.0,0.55
6,Chemical Products,3305,Hair Products,2023,14261449.0,0.26
6,Chemical Products,3306,Dental Products,2023,827913.0,0.11
6,Chemical Products,3307,Shaving Products,2023,9808398.0,0.21
6,Chemical Products,3401,Soap,2023,764233.0,-0.77
6,Chemical Products,3402,Cleaning Products,2023,93992410.0,-0.05
6,Chemical Products,3403,Lubricating Products,2023,17236149.0,1.28
6,Chemical Products,3404,Waxes,2023,44251581.0,0.82
6,Chemical Products,3405,Polishes and Creams,2023,2234213.0,0.27
6,Chemical Products,3406,Candles,2023,9125293.0,0.07
6,Chemical Products,3407,Pastes and Waxes,2023,17559052.0,0.84
6,Chemical Products,3501,Casein,2023,18.0,0.37
6,Chemical Products,3502,Water Soluble Proteins,2023,6548.0,0.37
6,Chemical Products,3503,Gelatin,2023,24951014.0,-0.61
6,Chemical Products,3504,Peptones,2023,36820692.0,0.38
6,Chemical Products,3505,Dextrins,2023,16186399.0,0.56
6,Chemical Products,3506,Glues,2023,132508356.0,0.52
6,Chemical Products,3507,Enzymes,2023,67112455.0,1.02
6,Chemical Products,3601,Propellant Powders,2023,135659.0,0.81
6,Chemical Products,3603,Detonating Fuses,2023,9770.0,-0.87
6,Chemical Products,3606,Pyrophoric Alloys,2023,317781.0,
6,Chemical Products,3701,Photographic Plates,2023,18061934.0,1.35
6,Chemical Products,3702,Photographic Film,2023,879229.0,1.75
6,Chemical Products,3703,Photographic Paper,2023,2532354.0,
6,Chemical Products,3705,Developed Exposed Photographic Material,2023,3993.0,2.31
6,Chemical Products,3706,"Motion-picture film, exposed and developed",2023,17626.0,
6,Chemical Products,3707,Photographic Chemicals,2023,6995722.0,1.89
6,Chemical Products,3801,Artificial Graphite,2023,78943298.0,1.11
6,Chemical Products,3802,Activated Carbon,2023,42413423.0,-0.46
6,Chemical Products,3804,Wood Pulp Lyes,2023,1970636.0,0.67
6,Chemical Products,3805,Turpentine,2023,1171717.0,
6,Chemical Products,3806,Rosin,2023,11641232.0,-0.59
6,Chemical Products,3807,"Wood Tar, Oils and Pitch",2023,75292.0,
6,Chemical Products,3808,Pesticides,2023,379248260.0,-0.16
6,Chemical Products,3809,Dyeing Finishing Agents,2023,27433089.0,0.57
6,Chemical Products,3810,Metal Pickling Preparations,2023,28313700.0,1.36
6,Chemical Products,3811,Antiknock,2023,14396210.0,0.67
6,Chemical Products,3812,Prepared Rubber Accelerators,2023,144783870.0,0.61
6,Chemical Products,3813,Fire Extinguishers Preparations,2023,3937599.0,
6,Chemical Products,3814,Organic Composite Solvents,2023,3548297.0,-0.26
6,Chemical Products,3815,Reaction and Catalytic Products,2023,59535608.0,0.98
6,Chemical Products,3816,Refractory Cements,2023,25739864.0,0.44
6,Chemical Products,3817,Alkylbenzenes and Alkylnaphthalenes,2023,39066.0,-0.13
6,Chemical Products,3818,Disc Chemicals for Electronics,2023,327032370.0,1.40
6,Chemical Products,3819,Hydraulic Brake Fluid,2023,1006349.0,0.58
6,Chemical Products,3820,Antifreeze,2023,644403.0,0.26
6,Chemical Products,3821,Micro-Organism Culture Preparations,2023,1275322.0,1.01
6,Chemical Products,3822,Laboratory Reagents,2023,75624217.0,1.09
6,Chemical Products,3823,"Industrial Fatty Acids, Oils and Alcohols",2023,6133130.0,-0.84
6,Chemical Products,3824,Prepr binder for foundry,2023,430736163.0,0.51
6,Chemical Products,3825,Residual products of the chemical or allied industries,2023,204268.0,
6,Chemical Products,3826,Biodiesel and mixtures thereof,2023,102.0,0.41
7,Plastics and Rubbers,3901,Ethylene Polymers,2023,117157912.0,0.41
7,Plastics and Rubbers,3902,Propylene Polymers,2023,74919912.0,0.78
7,Plastics and Rubbers,3903,Styrene Polymers,2023,30801091.0,0.87
7,Plastics and Rubbers,3904,Vinyl Chloride Polymers,2023,1050837040.0,0.34
7,Plastics and Rubbers,3905,Other Vinyl Polymers,2023,141853186.0,0.97
7,Plastics and Rubbers,3906,Acrylic Polymers,2023,232493737.0,1.20
7,Plastics and Rubbers,3907,Polyacetals,2023,651956209.0,0.64
7,Plastics and Rubbers,3908,Polyamides,2023,324172377.0,1.38
7,Plastics and Rubbers,3909,Amino-resins,2023,261769226.0,0.91
7,Plastics and Rubbers,3910,Silicone,2023,130938253.0,1.48
7,Plastics and Rubbers,3911,Petroleum Resins,2023,106933755.0,1.35
7,Plastics and Rubbers,3912,Cellulose,2023,168047044.0,0.80
7,Plastics and Rubbers,3913,Natural Polymers,2023,57172579.0,1.00
7,Plastics and Rubbers,3914,Polymer Ion-Exchangers,2023,8869417.0,1.54
7,Plastics and Rubbers,3915,Scrap Plastic,2023,313384.0,-0.82
7,Plastics and Rubbers,3916,Monofilament,2023,113503902.0,0.54
7,Plastics and Rubbers,3917,Plastic Pipes,2023,72434944.0,-0.00
7,Plastics and Rubbers,3918,Plastic Floor Coverings,2023,71293567.0,0.08
7,Plastics and Rubbers,3919,Self-adhesive Plastics,2023,373545315.0,0.76
7,Plastics and Rubbers,3920,Raw Plastic Sheeting,2023,1030501178.0,0.68
7,Plastics and Rubbers,3921,Other Plastic Sheetings,2023,145832442.0,0.51
7,Plastics and Rubbers,3922,Plastic Wash Basins,2023,58191357.0,0.23
7,Plastics and Rubbers,3923,Plastic Lids,2023,122756380.0,-0.20
7,Plastics and Rubbers,3924,Plastic Housewares,2023,60280581.0,-1.05
7,Plastics and Rubbers,3925,Plastic Building Materials,2023,56927379.0,0.10
7,Plastics and Rubbers,3926,Other Plastic Products,2023,608471710.0,-0.28
7,Plastics and Rubbers,4001,Rubber,2023,79915.0,-2.85
7,Plastics and Rubbers,4002,Synthetic Rubber,2023,100574477.0,0.75
7,Plastics and Rubbers,4003,Reclaimed Rubber,2023,50773.0,
7,Plastics and Rubbers,4004,Scrap Rubber,2023,23683.0,
7,Plastics and Rubbers,4005,Compounded Unvulcanised Rubber,2023,1113410.0,0.47
7,Plastics and Rubbers,4006,Unvulcanised Rubber Products,2023,564528.0,
7,Plastics and Rubbers,4007,Rubber Thread,2023,734226.0,0.27
7,Plastics and Rubbers,4008,Rubber Sheets,2023,9815758.0,0.71
7,Plastics and Rubbers,4009,Rubber Pipes,2023,36169417.0,0.53
7,Plastics and Rubbers,4010,Rubber Belting,2023,35657178.0,0.42
7,Plastics and Rubbers,4011,Rubber Tires,2023,88686325.0,0.03
7,Plastics and Rubbers,4012,Used Rubber Tires,2023,5762102.0,-0.03
7,Plastics and Rubbers,4013,Rubber Inner Tubes,2023,458251.0,-0.32
7,Plastics and Rubbers,4014,Pharmaceutical Rubber Products,2023,10980555.0,0.05
7,Plastics and Rubbers,4015,Rubber Apparel,2023,5557595.0,-0.58
7,Plastics and Rubbers,4016,Other Rubber Products,2023,122226000.0,0.24
7,Plastics and Rubbers,4017,Hard Rubber,2023,774547.0,
8,Animal Hides,4102,Sheep Hides,2023,338544.0,
8,Animal Hides,4104,Tanned Equine and Bovine Hides,2023,471275.0,-1.43
8,Animal Hides,4105,Tanned Sheep Hides,2023,4455623.0,
8,Animal Hides,4106,Tanned Goat Hides,2023,260941.0,
8,Animal Hides,4107,Leather of Other Animals,2023,20650723.0,-0.92
8,Animal Hides,4112,Leather further prepared after tanning or crusting of sheep or lamb,2023,229135.0,-1.16
8,Animal Hides,4113,Leather further prepared after tanning or crusting of animals (other than ovine),2023,211293.0,
8,Animal Hides,4114,Chamois (including combination chamois) leather,2023,231119.0,
8,Animal Hides,4115,Composition leather with a basis of leather or leather fibre,2023,547343.0,
8,Animal Hides,4201,Saddlery,2023,2389311.0,-0.35
8,Animal Hides,4202,Trunks and Cases,2023,309340577.0,-0.94
8,Animal Hides,4203,Leather Apparel,2023,7683083.0,-1.19
8,Animal Hides,4205,Other Leather Articles,2023,3166342.0,-0.59
8,Animal Hides,4206,Articles of Gut,2023,58440.0,
8,Animal Hides,4301,Raw Furskins,2023,13830.0,0.23
8,Animal Hides,4302,Tanned Furskins,2023,1501855.0,0.14
8,Animal Hides,4303,Furskin Apparel,2023,161626.0,-0.05
8,Animal Hides,4304,Artificial Fur,2023,2256147.0,
9,Wood Products,4401,Fuel Wood,2023,392365.0,-0.13
9,Wood Products,4402,Wood Charcoal,2023,1735450.0,-1.78
9,Wood Products,4403,Rough Wood,2023,113.0,-0.54
9,Wood Products,4404,Wood Stakes,2023,397062.0,
